PuzzleId,puzzle_ref,Rook_Knight,Error,Processed_Comment
EyTWC,https://lichess.org/training/EyTWC,TRUE,False,"Processing row 464: 2025-11-06 17:59:37.639243 -> Puzzle EyTWC - URL https://lichess.org/training/EyTWC, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
EzDsE,https://lichess.org/training/EzDsE,TRUE,False,"Processing row 465: 2025-11-06 17:59:38.812999 -> Puzzle EzDsE - URL https://lichess.org/training/EzDsE, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
EzsOo,https://lichess.org/training/EzsOo,TRUE,False,"Processing row 466: 2025-11-06 17:59:39.991150 -> Puzzle EzsOo - URL https://lichess.org/training/EzsOo, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
F0jmi,https://lichess.org/training/F0jmi,TRUE,False,"Processing row 467: 2025-11-06 17:59:41.218110 -> Puzzle F0jmi - URL https://lichess.org/training/F0jmi, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
F1uDf,https://lichess.org/training/F1uDf,TRUE,False,"Processing row 468: 2025-11-06 17:59:42.392843 -> Puzzle F1uDf - URL https://lichess.org/training/F1uDf, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
F4RzZ,https://lichess.org/training/F4RzZ,TRUE,False,"Processing row 469: 2025-11-06 17:59:43.659003 -> Puzzle F4RzZ - URL https://lichess.org/training/F4RzZ, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
F64sC,https://lichess.org/training/F64sC,TRUE,False,"Processing row 470: 2025-11-06 17:59:44.831658 -> Puzzle F64sC - URL https://lichess.org/training/F64sC, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
F7SfD,https://lichess.org/training/F7SfD,TRUE,False,"Processing row 471: 2025-11-06 17:59:46.005042 -> Puzzle F7SfD - URL https://lichess.org/training/F7SfD, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
F7enR,https://lichess.org/training/F7enR,TRUE,False,"Processing row 472: 2025-11-06 17:59:47.185011 -> Puzzle F7enR - URL https://lichess.org/training/F7enR, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
FBPQp,https://lichess.org/training/FBPQp,TRUE,False,"Processing row 473: 2025-11-06 17:59:48.396760 -> Puzzle FBPQp - URL https://lichess.org/training/FBPQp, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
FBSQB,https://lichess.org/training/FBSQB,TRUE,False,"Processing row 474: 2025-11-06 17:59:49.550626 -> Puzzle FBSQB - URL https://lichess.org/training/FBSQB, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
FBjcw,https://lichess.org/training/FBjcw,TRUE,False,"Processing row 475: 2025-11-06 17:59:50.781786 -> Puzzle FBjcw - URL https://lichess.org/training/FBjcw, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
FDyTZ,https://lichess.org/training/FDyTZ,TRUE,False,"Processing row 476: 2025-11-06 17:59:51.948676 -> Puzzle FDyTZ - URL https://lichess.org/training/FDyTZ, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
FF3Ko,https://lichess.org/training/FF3Ko,TRUE,False,"Processing row 477: 2025-11-06 17:59:53.127160 -> Puzzle FF3Ko - URL https://lichess.org/training/FF3Ko, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
FFoCu,https://lichess.org/training/FFoCu,TRUE,False,"Processing row 478: 2025-11-06 17:59:54.358079 -> Puzzle FFoCu - URL https://lichess.org/training/FFoCu, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
FGUQ8,https://lichess.org/training/FGUQ8,TRUE,False,"Processing row 479: 2025-11-06 17:59:55.530670 -> Puzzle FGUQ8 - URL https://lichess.org/training/FGUQ8, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
FH5fW,https://lichess.org/training/FH5fW,TRUE,False,"Processing row 480: 2025-11-06 17:59:56.697273 -> Puzzle FH5fW - URL https://lichess.org/training/FH5fW, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
FHdaL,https://lichess.org/training/FHdaL,TRUE,False,"Processing row 481: 2025-11-06 17:59:57.855466 -> Puzzle FHdaL - URL https://lichess.org/training/FHdaL, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
FImsM,https://lichess.org/training/FImsM,TRUE,False,"Processing row 482: 2025-11-06 17:59:59.033693 -> Puzzle FImsM - URL https://lichess.org/training/FImsM, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
FJHO1,https://lichess.org/training/FJHO1,TRUE,False,"Processing row 483: 2025-11-06 18:00:00.195702 -> Puzzle FJHO1 - URL https://lichess.org/training/FJHO1, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
FNxMI,https://lichess.org/training/FNxMI,TRUE,False,"Processing row 484: 2025-11-06 18:00:01.384453 -> Puzzle FNxMI - URL https://lichess.org/training/FNxMI, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
FOSg1,https://lichess.org/training/FOSg1,TRUE,False,"Processing row 485: 2025-11-06 18:00:02.539359 -> Puzzle FOSg1 - URL https://lichess.org/training/FOSg1, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
FPQOu,https://lichess.org/training/FPQOu,TRUE,False,"Processing row 486: 2025-11-06 18:00:03.720272 -> Puzzle FPQOu - URL https://lichess.org/training/FPQOu, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
FSp9J,https://lichess.org/training/FSp9J,TRUE,False,"Processing row 487: 2025-11-06 18:00:04.888873 -> Puzzle FSp9J - URL https://lichess.org/training/FSp9J, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
FTFBw,https://lichess.org/training/FTFBw,TRUE,False,"Processing row 488: 2025-11-06 18:00:06.108743 -> Puzzle FTFBw - URL https://lichess.org/training/FTFBw, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
FYBgS,https://lichess.org/training/FYBgS,TRUE,False,"Processing row 489: 2025-11-06 18:00:07.282175 -> Puzzle FYBgS - URL https://lichess.org/training/FYBgS, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
FcK87,https://lichess.org/training/FcK87,TRUE,False,"Processing row 490: 2025-11-06 18:00:08.447240 -> Puzzle FcK87 - URL https://lichess.org/training/FcK87, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
FcqQv,https://lichess.org/training/FcqQv,TRUE,False,"Processing row 491: 2025-11-06 18:00:09.680317 -> Puzzle FcqQv - URL https://lichess.org/training/FcqQv, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Fhnez,https://lichess.org/training/Fhnez,TRUE,False,"Processing row 492: 2025-11-06 18:00:10.853954 -> Puzzle Fhnez - URL https://lichess.org/training/Fhnez, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Fhqpb,https://lichess.org/training/Fhqpb,TRUE,False,"Processing row 493: 2025-11-06 18:00:12.023207 -> Puzzle Fhqpb - URL https://lichess.org/training/Fhqpb, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Fi20w,https://lichess.org/training/Fi20w,TRUE,False,"Processing row 494: 2025-11-06 18:00:13.214213 -> Puzzle Fi20w - URL https://lichess.org/training/Fi20w, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
FiQb4,https://lichess.org/training/FiQb4,TRUE,False,"Processing row 495: 2025-11-06 18:00:14.375865 -> Puzzle FiQb4 - URL https://lichess.org/training/FiQb4, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Ficgr,https://lichess.org/training/Ficgr,TRUE,False,"Processing row 496: 2025-11-06 18:00:15.533412 -> Puzzle Ficgr - URL https://lichess.org/training/Ficgr, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
FmzBs,https://lichess.org/training/FmzBs,TRUE,False,"Processing row 497: 2025-11-06 18:00:16.723482 -> Puzzle FmzBs - URL https://lichess.org/training/FmzBs, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
FnSYZ,https://lichess.org/training/FnSYZ,TRUE,False,"Processing row 498: 2025-11-06 18:00:17.892205 -> Puzzle FnSYZ - URL https://lichess.org/training/FnSYZ, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
FoFpn,https://lichess.org/training/FoFpn,TRUE,False,"Processing row 499: 2025-11-06 18:00:19.054835 -> Puzzle FoFpn - URL https://lichess.org/training/FoFpn, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Fqwum,https://lichess.org/training/Fqwum,TRUE,False,"Processing row 500: 2025-11-06 18:00:20.272004 -> Puzzle Fqwum - URL https://lichess.org/training/Fqwum, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Fr2vL,https://lichess.org/training/Fr2vL,TRUE,False,"Processing row 501: 2025-11-06 18:00:21.447468 -> Puzzle Fr2vL - URL https://lichess.org/training/Fr2vL, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Frffd,https://lichess.org/training/Frffd,TRUE,False,"Processing row 502: 2025-11-06 18:00:22.605711 -> Puzzle Frffd - URL https://lichess.org/training/Frffd, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Fuyuu,https://lichess.org/training/Fuyuu,TRUE,False,"Processing row 503: 2025-11-06 18:00:23.770897 -> Puzzle Fuyuu - URL https://lichess.org/training/Fuyuu, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
FwaKR,https://lichess.org/training/FwaKR,TRUE,False,"Processing row 504: 2025-11-06 18:00:24.946154 -> Puzzle FwaKR - URL https://lichess.org/training/FwaKR, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Fyr5Q,https://lichess.org/training/Fyr5Q,TRUE,False,"Processing row 505: 2025-11-06 18:00:26.128095 -> Puzzle Fyr5Q - URL https://lichess.org/training/Fyr5Q, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Fznmb,https://lichess.org/training/Fznmb,TRUE,False,"Processing row 506: 2025-11-06 18:00:27.303235 -> Puzzle Fznmb - URL https://lichess.org/training/Fznmb, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
G0M3n,https://lichess.org/training/G0M3n,TRUE,False,"Processing row 507: 2025-11-06 18:00:28.475721 -> Puzzle G0M3n - URL https://lichess.org/training/G0M3n, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
G0nt6,https://lichess.org/training/G0nt6,TRUE,False,"Processing row 508: 2025-11-06 18:00:29.642575 -> Puzzle G0nt6 - URL https://lichess.org/training/G0nt6, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
G1OJs,https://lichess.org/training/G1OJs,TRUE,False,"Processing row 509: 2025-11-06 18:00:30.822915 -> Puzzle G1OJs - URL https://lichess.org/training/G1OJs, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
G3Xwq,https://lichess.org/training/G3Xwq,TRUE,False,"Processing row 510: 2025-11-06 18:00:31.993087 -> Puzzle G3Xwq - URL https://lichess.org/training/G3Xwq, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
G4AOW,https://lichess.org/training/G4AOW,FALSE,False,X
G4kTs,https://lichess.org/training/G4kTs,TRUE,False,"Processing row 512: 2025-11-06 18:00:33.236427 -> Puzzle G4kTs - URL https://lichess.org/training/G4kTs, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
G5T0r,https://lichess.org/training/G5T0r,TRUE,False,"Processing row 513: 2025-11-06 18:00:34.401284 -> Puzzle G5T0r - URL https://lichess.org/training/G5T0r, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
G82FZ,https://lichess.org/training/G82FZ,TRUE,False,"Processing row 514: 2025-11-06 18:00:35.571482 -> Puzzle G82FZ - URL https://lichess.org/training/G82FZ, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
GAaaD,https://lichess.org/training/GAaaD,TRUE,False,"Processing row 515: 2025-11-06 18:00:36.735552 -> Puzzle GAaaD - URL https://lichess.org/training/GAaaD, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
GBMcu,https://lichess.org/training/GBMcu,TRUE,False,"Processing row 516: 2025-11-06 18:00:37.900948 -> Puzzle GBMcu - URL https://lichess.org/training/GBMcu, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
GEWBh,https://lichess.org/training/GEWBh,TRUE,False,"Processing row 517: 2025-11-06 18:00:39.101909 -> Puzzle GEWBh - URL https://lichess.org/training/GEWBh, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
GGJ3S,https://lichess.org/training/GGJ3S,TRUE,False,"Processing row 518: 2025-11-06 18:00:40.287325 -> Puzzle GGJ3S - URL https://lichess.org/training/GGJ3S, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
GHjNW,https://lichess.org/training/GHjNW,TRUE,False,"Processing row 519: 2025-11-06 18:00:41.468776 -> Puzzle GHjNW - URL https://lichess.org/training/GHjNW, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
GK72B,https://lichess.org/training/GK72B,TRUE,False,"Processing row 520: 2025-11-06 18:00:42.649047 -> Puzzle GK72B - URL https://lichess.org/training/GK72B, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
GNMXZ,https://lichess.org/training/GNMXZ,TRUE,False,"Processing row 521: 2025-11-06 18:00:43.819642 -> Puzzle GNMXZ - URL https://lichess.org/training/GNMXZ, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
GNVnW,https://lichess.org/training/GNVnW,TRUE,False,"Processing row 522: 2025-11-06 18:00:44.978503 -> Puzzle GNVnW - URL https://lichess.org/training/GNVnW, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
GWZ50,https://lichess.org/training/GWZ50,TRUE,False,"Processing row 523: 2025-11-06 18:00:46.150685 -> Puzzle GWZ50 - URL https://lichess.org/training/GWZ50, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
GXXcV,https://lichess.org/training/GXXcV,TRUE,False,"Processing row 524: 2025-11-06 18:00:47.306925 -> Puzzle GXXcV - URL https://lichess.org/training/GXXcV, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
GY6VU,https://lichess.org/training/GY6VU,TRUE,False,"Processing row 525: 2025-11-06 18:00:48.483001 -> Puzzle GY6VU - URL https://lichess.org/training/GY6VU, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
GYJGq,https://lichess.org/training/GYJGq,FALSE,False,X
GcJwH,https://lichess.org/training/GcJwH,TRUE,False,"Processing row 527: 2025-11-06 18:00:49.652999 -> Puzzle GcJwH - URL https://lichess.org/training/GcJwH, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
GeE4Z,https://lichess.org/training/GeE4Z,TRUE,False,"Processing row 528: 2025-11-06 18:00:50.823223 -> Puzzle GeE4Z - URL https://lichess.org/training/GeE4Z, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
GeSjz,https://lichess.org/training/GeSjz,TRUE,False,"Processing row 529: 2025-11-06 18:00:51.981096 -> Puzzle GeSjz - URL https://lichess.org/training/GeSjz, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Get0m,https://lichess.org/training/Get0m,TRUE,False,"Processing row 530: 2025-11-06 18:00:53.160293 -> Puzzle Get0m - URL https://lichess.org/training/Get0m, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
GgRJT,https://lichess.org/training/GgRJT,TRUE,False,"Processing row 531: 2025-11-06 18:00:54.320990 -> Puzzle GgRJT - URL https://lichess.org/training/GgRJT, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
GhTFK,https://lichess.org/training/GhTFK,FALSE,False,X
GiTlm,https://lichess.org/training/GiTlm,TRUE,False,"Processing row 533: 2025-11-06 18:00:55.485548 -> Puzzle GiTlm - URL https://lichess.org/training/GiTlm, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
GivYB,https://lichess.org/training/GivYB,TRUE,False,"Processing row 534: 2025-11-06 18:00:56.650207 -> Puzzle GivYB - URL https://lichess.org/training/GivYB, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
GmHo1,https://lichess.org/training/GmHo1,TRUE,False,"Processing row 535: 2025-11-06 18:00:57.809808 -> Puzzle GmHo1 - URL https://lichess.org/training/GmHo1, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
GmTfg,https://lichess.org/training/GmTfg,TRUE,False,"Processing row 536: 2025-11-06 18:00:58.981752 -> Puzzle GmTfg - URL https://lichess.org/training/GmTfg, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
GoWhy,https://lichess.org/training/GoWhy,TRUE,False,"Processing row 537: 2025-11-06 18:01:00.146716 -> Puzzle GoWhy - URL https://lichess.org/training/GoWhy, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
GrNk5,https://lichess.org/training/GrNk5,TRUE,False,"Processing row 538: 2025-11-06 18:01:01.396467 -> Puzzle GrNk5 - URL https://lichess.org/training/GrNk5, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Grc1X,https://lichess.org/training/Grc1X,TRUE,False,"Processing row 539: 2025-11-06 18:01:02.563502 -> Puzzle Grc1X - URL https://lichess.org/training/Grc1X, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
GrdBJ,https://lichess.org/training/GrdBJ,TRUE,False,"Processing row 540: 2025-11-06 18:01:03.729904 -> Puzzle GrdBJ - URL https://lichess.org/training/GrdBJ, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
H3keJ,https://lichess.org/training/H3keJ,TRUE,False,"Processing row 541: 2025-11-06 18:01:04.890283 -> Puzzle H3keJ - URL https://lichess.org/training/H3keJ, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
H3te3,https://lichess.org/training/H3te3,TRUE,False,"Processing row 542: 2025-11-06 18:01:06.053780 -> Puzzle H3te3 - URL https://lichess.org/training/H3te3, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
H4zC5,https://lichess.org/training/H4zC5,TRUE,False,"Processing row 543: 2025-11-06 18:01:07.219062 -> Puzzle H4zC5 - URL https://lichess.org/training/H4zC5, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
H6WNq,https://lichess.org/training/H6WNq,TRUE,False,"Processing row 544: 2025-11-06 18:01:08.382057 -> Puzzle H6WNq - URL https://lichess.org/training/H6WNq, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
H73mT,https://lichess.org/training/H73mT,TRUE,False,"Processing row 545: 2025-11-06 18:01:09.566375 -> Puzzle H73mT - URL https://lichess.org/training/H73mT, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
H7FFL,https://lichess.org/training/H7FFL,TRUE,False,"Processing row 546: 2025-11-06 18:01:10.732477 -> Puzzle H7FFL - URL https://lichess.org/training/H7FFL, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
H8BxZ,https://lichess.org/training/H8BxZ,TRUE,False,"Processing row 547: 2025-11-06 18:01:11.912940 -> Puzzle H8BxZ - URL https://lichess.org/training/H8BxZ, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
HEQu9,https://lichess.org/training/HEQu9,TRUE,False,"Processing row 548: 2025-11-06 18:01:13.078513 -> Puzzle HEQu9 - URL https://lichess.org/training/HEQu9, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
HHvcb,https://lichess.org/training/HHvcb,TRUE,False,"Processing row 549: 2025-11-06 18:01:14.245312 -> Puzzle HHvcb - URL https://lichess.org/training/HHvcb, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
HK5f9,https://lichess.org/training/HK5f9,TRUE,False,"Processing row 550: 2025-11-06 18:01:15.422578 -> Puzzle HK5f9 - URL https://lichess.org/training/HK5f9, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
HMs8a,https://lichess.org/training/HMs8a,TRUE,False,"Processing row 551: 2025-11-06 18:01:16.591739 -> Puzzle HMs8a - URL https://lichess.org/training/HMs8a, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
HOkac,https://lichess.org/training/HOkac,TRUE,False,"Processing row 552: 2025-11-06 18:01:17.768211 -> Puzzle HOkac - URL https://lichess.org/training/HOkac, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
HPl1c,https://lichess.org/training/HPl1c,TRUE,False,"Processing row 553: 2025-11-06 18:01:18.936078 -> Puzzle HPl1c - URL https://lichess.org/training/HPl1c, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
HS4GY,https://lichess.org/training/HS4GY,TRUE,False,"Processing row 554: 2025-11-06 18:01:20.124686 -> Puzzle HS4GY - URL https://lichess.org/training/HS4GY, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Hbpjp,https://lichess.org/training/Hbpjp,TRUE,False,"Processing row 555: 2025-11-06 18:01:21.297591 -> Puzzle Hbpjp - URL https://lichess.org/training/Hbpjp, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Hivc0,https://lichess.org/training/Hivc0,TRUE,False,"Processing row 556: 2025-11-06 18:01:22.461801 -> Puzzle Hivc0 - URL https://lichess.org/training/Hivc0, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
HkJXT,https://lichess.org/training/HkJXT,TRUE,False,"Processing row 557: 2025-11-06 18:01:23.626541 -> Puzzle HkJXT - URL https://lichess.org/training/HkJXT, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
HkfhE,https://lichess.org/training/HkfhE,TRUE,False,"Processing row 558: 2025-11-06 18:01:24.804431 -> Puzzle HkfhE - URL https://lichess.org/training/HkfhE, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
HnktO,https://lichess.org/training/HnktO,TRUE,False,"Processing row 559: 2025-11-06 18:01:25.970662 -> Puzzle HnktO - URL https://lichess.org/training/HnktO, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Hnrxb,https://lichess.org/training/Hnrxb,TRUE,False,"Processing row 560: 2025-11-06 18:01:27.164001 -> Puzzle Hnrxb - URL https://lichess.org/training/Hnrxb, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
HoYn2,https://lichess.org/training/HoYn2,TRUE,False,"Processing row 561: 2025-11-06 18:01:28.330042 -> Puzzle HoYn2 - URL https://lichess.org/training/HoYn2, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
HshNj,https://lichess.org/training/HshNj,TRUE,False,"Processing row 562: 2025-11-06 18:01:29.489213 -> Puzzle HshNj - URL https://lichess.org/training/HshNj, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
HsizV,https://lichess.org/training/HsizV,TRUE,False,"Processing row 563: 2025-11-06 18:01:30.705312 -> Puzzle HsizV - URL https://lichess.org/training/HsizV, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
HtdmA,https://lichess.org/training/HtdmA,TRUE,False,"Processing row 564: 2025-11-06 18:01:31.872268 -> Puzzle HtdmA - URL https://lichess.org/training/HtdmA, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
HtoMG,https://lichess.org/training/HtoMG,TRUE,False,"Processing row 565: 2025-11-06 18:01:33.026148 -> Puzzle HtoMG - URL https://lichess.org/training/HtoMG, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Hv6DR,https://lichess.org/training/Hv6DR,TRUE,False,"Processing row 566: 2025-11-06 18:01:34.201563 -> Puzzle Hv6DR - URL https://lichess.org/training/Hv6DR, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Hy74h,https://lichess.org/training/Hy74h,TRUE,False,"Processing row 567: 2025-11-06 18:01:35.360962 -> Puzzle Hy74h - URL https://lichess.org/training/Hy74h, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
I0YXo,https://lichess.org/training/I0YXo,TRUE,False,"Processing row 568: 2025-11-06 18:01:36.518892 -> Puzzle I0YXo - URL https://lichess.org/training/I0YXo, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
I3sA2,https://lichess.org/training/I3sA2,TRUE,False,"Processing row 569: 2025-11-06 18:01:37.682484 -> Puzzle I3sA2 - URL https://lichess.org/training/I3sA2, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
IAdQa,https://lichess.org/training/IAdQa,TRUE,False,"Processing row 570: 2025-11-06 18:01:38.834934 -> Puzzle IAdQa - URL https://lichess.org/training/IAdQa, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
ID6pj,https://lichess.org/training/ID6pj,TRUE,False,"Processing row 571: 2025-11-06 18:01:39.990283 -> Puzzle ID6pj - URL https://lichess.org/training/ID6pj, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
IDnz0,https://lichess.org/training/IDnz0,TRUE,False,"Processing row 572: 2025-11-06 18:01:41.160200 -> Puzzle IDnz0 - URL https://lichess.org/training/IDnz0, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
IElBH,https://lichess.org/training/IElBH,TRUE,False,"Processing row 573: 2025-11-06 18:01:42.333488 -> Puzzle IElBH - URL https://lichess.org/training/IElBH, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
IFkU6,https://lichess.org/training/IFkU6,TRUE,False,"Processing row 574: 2025-11-06 18:01:43.519232 -> Puzzle IFkU6 - URL https://lichess.org/training/IFkU6, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
IINSh,https://lichess.org/training/IINSh,TRUE,False,"Processing row 575: 2025-11-06 18:01:44.699519 -> Puzzle IINSh - URL https://lichess.org/training/IINSh, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
IJ9d4,https://lichess.org/training/IJ9d4,TRUE,False,"Processing row 576: 2025-11-06 18:01:45.894810 -> Puzzle IJ9d4 - URL https://lichess.org/training/IJ9d4, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
IJBR6,https://lichess.org/training/IJBR6,TRUE,False,"Processing row 577: 2025-11-06 18:01:47.048871 -> Puzzle IJBR6 - URL https://lichess.org/training/IJBR6, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
IWaq3,https://lichess.org/training/IWaq3,TRUE,False,"Processing row 578: 2025-11-06 18:01:48.213361 -> Puzzle IWaq3 - URL https://lichess.org/training/IWaq3, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
IXFeM,https://lichess.org/training/IXFeM,TRUE,False,"Processing row 579: 2025-11-06 18:01:49.397540 -> Puzzle IXFeM - URL https://lichess.org/training/IXFeM, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
IYLdw,https://lichess.org/training/IYLdw,TRUE,False,"Processing row 580: 2025-11-06 18:01:50.595127 -> Puzzle IYLdw - URL https://lichess.org/training/IYLdw, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
IaXaq,https://lichess.org/training/IaXaq,TRUE,False,"Processing row 581: 2025-11-06 18:01:51.765569 -> Puzzle IaXaq - URL https://lichess.org/training/IaXaq, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
IbgVS,https://lichess.org/training/IbgVS,TRUE,False,"Processing row 582: 2025-11-06 18:01:52.933997 -> Puzzle IbgVS - URL https://lichess.org/training/IbgVS, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Icfbt,https://lichess.org/training/Icfbt,TRUE,False,"Processing row 583: 2025-11-06 18:01:54.117790 -> Puzzle Icfbt - URL https://lichess.org/training/Icfbt, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
Ict1A,https://lichess.org/training/Ict1A,TRUE,False,"Processing row 584: 2025-11-06 18:01:55.276443 -> Puzzle Ict1A - URL https://lichess.org/training/Ict1A, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
IdmI5,https://lichess.org/training/IdmI5,TRUE,False,"Processing row 585: 2025-11-06 18:01:56.437328 -> Puzzle IdmI5 - URL https://lichess.org/training/IdmI5, Reviewed: TRUE -> Status: 200 Text:{""ok"":true}"
